label,"TF(Term frequency) of body","TF of anchor","TF of title","TF of URL","TF of whole document","IDF(Inverse document frequency) of body","IDF of anchor","IDF of title","IDF of URL","IDF of whole document","TF*IDF of body","TF*IDF of anchor","TF*IDF of title","TF*IDF of URL","TF*IDF of whole document","DL(Document length) of body","DL of anchor","DL of title","DL of URL","DL of whole document","BM25 of body","LMIR.ABS of body","LMIR.DIR of body","LMIR.JM of body","BM25 of anchor","LMIR.ABS of anchor","LMIR.DIR of anchor","LMIR.JM of anchor","BM25 of title","LMIR.ABS of title","LMIR.DIR of title","LMIR.JM of title","BM25 of URL","LMIR.ABS of URL","LMIR.DIR of URL","LMIR.JM of URL","BM25 of whole document","LMIR.ABS of whole document","LMIR.DIR of whole document","LMIR.JM of whole document",PageRank,"Inlink number","Outlink number","Number of slash in URL","Length of URL","Number of child page"
0,0.909756,0,0,0,0.909609,0,0,0,0,0,0,0,0,0,0,1,0,0,0.235294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444,0.3,0,0,0,0
0,0.005275,0,0,0,0.005275,0,0,0,0,0,0.006446,0,0,0,0.006436,0.004273,0.088235,0.32,0.153846,0.004462,0.592984,0.609527,0.544846,0.551946,0,0,0,0,0,0,0,0,0,0,0,0,0.570032,0.596977,0.552278,0.543974,0.4,0.240506,0,0.002177,0.000469,0.004511
0,0.006803,0,0,0,0,0,0,0,0,0,0.010672,0,0,0,0.007871,0.184986,0.285714,0.555556,0.666667,0.186032,0.173404,0.449179,0.732138,0.66329,0,0,0,0,0,0,0,0,0,0,0,0,0.152201,0.424776,0.724796,0.648363,1,0.931034,0,0.018496,0.043478,0.026316
0,0.069509,0,0,0,0.069013,0,0,0,0,0,0,0,0,0,0.113569,0.052504,0,0,0.2,0.052472,0.120893,0.292464,0.556905,0.661217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373121,0.505398,0.684669,0,0.357143,0,0,0,0
0,0.318417,0,0,0,0.318417,0,0,0,0,0,0.977415,0,0,0,0.973065,0.401932,0.3,0,1,0.402118,0.259649,0.608563,0.707882,0.73043,0,0,0,0,0,0,0,0,0,0,0,0,0.256467,0.598464,0.708737,0.724819,0.5,1,0,0.002113,0.0625,0
1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0.2,1,0.34106,0.633685,0.787474,0.727117,0,0,0,0,0,0,0,0,1,1,1,1,0.389431,0.613517,0.787242,0.663829,0,0,0,0,0,0
0,0.127711,0,0,0,0.127711,0,0,0,0,0,0.935303,0,0,0,0.93216,0.092003,0.45,0.423077,0.25,0.092377,0.31643,0.423492,0.491518,0.599666,0,0,0,0,0,0,0,0,0,0,0,0,0.310294,0.409012,0.491909,0.591093,0.25,0.397059,0,0.003298,0.0625,0.08
0,0.02851,0.333333,0.636364,0.166667,0.034925,0,0,0,0,0,0.034293,0.347534,0.628873,0.067472,0.043022,0.009242,0.625,0.83871,0.333333,0.010313,0.883767,0.89324,0.71139,0.910574,0.342745,0.347031,0.297176,0.234517,0.538467,0.727821,0.674525,0.783739,0.122841,0.096419,0.003311,0.021832,0.894453,0.911386,0.750398,0.92324,0.625,0.261438,0,0.007748,0.001142,0.027273
2,0.015038,0.454545,0,0,0.017544,0,0,0,0,0,0.01425,0.441008,0,0,0.016831,0.00821,0.25,0.416667,0,0.008318,0.913438,0.864016,0.739511,0.794525,1,0.927874,0.744052,1,0,0,0,0,0,0,0,0,0.934223,0.891102,0.776139,0.835205,0.25,0.095238,0,0.025793,0.073394,0.117647
0,0.012825,0.125,0,1,0.014184,0,0,0,0,0,1,0.178042,0,1,1,0.007826,0.235294,0.333333,1,0.008799,0.955994,0.960892,0.452594,1,0.36515,0,0,0,0,0,0,0,0.520575,0.021368,0.728724,0.102167,0.916754,0.894369,0.46221,1,0.75,1,0,0.35222,0.018182,0
0,0.127414,0,0,0,0.127112,0,0,0,0,0,0.476767,0,0,0,0.504645,0.073686,0.2,0.176471,0.3,0.073633,0.447706,0.672546,0.824054,0.792304,0,0,0,0,0,0,0,0,0,0,0,0,0.439725,0.567601,0.81593,0.747256,0.6,0.52459,0,0.234982,0.090909,0.847458
0,0.013382,0,0,1,0.013382,0,0,0,0,0,0.899826,0,0,1,0.888471,0.009294,0.083333,0.352941,1,0.009544,0.042257,0,0.109622,0.264477,0,0,0,0,0,0,0,0,1,0,0,0,0,0.059764,0.082002,0.297782,1,1,0,0.025972,0.022222,0
2,0.083333,0.5,1,0,0.090909,0,0,0,0,0,0.08426,0.500513,0.944074,0,0.091908,0.00981,0.142857,1,0,0.009741,0.734327,0.787186,0.680589,0.854044,1,0.191733,0.002272,0.125313,0.632278,0.018051,0,0,0,0,0,0,0.731701,0.785711,0.68397,0.855634,0,0.025,0,1,0.727273,0.444444
0,0.029747,0,0,0,0.029132,0,0,0,0,0,0.069402,0,0,0,0.070355,0.027068,0.25,0.1875,0.1,0.027157,0.647606,0.624731,0.658825,0.746733,0,0,0,0,0,0,0,0,0,0,0,0,0.640969,0.620736,0.65458,0.747907,0,0.1,0,0.044832,0.173077,0.431373
0,0.584158,0.5,1,0,0.588235,0,0,0,0,0,0.587224,0.515672,0.98296,0,0.591332,0.211062,0.607143,1,0.242424,0.21182,0.57764,0.438213,0.43355,0.492378,0.140169,0.169591,0.424092,0.159826,0.472584,0.642315,0.999469,0.733491,0,0,0,0,0.597624,0.471067,0.436937,0.505555,0.833333,0.217617,0,0.000508,0.022727,0.428571
0,0.00263,0,0,0,0.002629,0,0,0,0,0,0.004335,0,0,0,0.004543,0.002295,0,0.090909,0.357143,0.002219,0.662052,0.697698,0.457214,0.669188,0,0,0,0,0,0,0,0,0,0,0,0,0.657701,0.693217,0.458061,0.6631,0.333333,0.3,0,0,0,0.176471
0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0.388518,0,1,0.555556,0.388635,0.989065,0.833655,1,0.827804,0,0,0,0,0.771042,0.92563,0.999231,0.460841,0.971677,0.943977,0.999262,0.888469,0.990207,0.844135,1,0.838552,1,0.451613,0,0,0,0
0,0.061947,0,0,0,0.061947,0,0,0,0,0,0.062542,0,0,0,0.063056,0.045647,0,0,0.3,0.045591,0.402458,0.378978,0.502743,0.467359,0,0,0,0,0,0,0,0,0,0,0,0,0.392284,0.36526,0.50089,0.459108,0.166667,0.236111,0,0,0,0
0,0.010014,0,0.333333,0,0.011445,0,0,0,0,0,0.007971,0,0.278769,0,0.009004,0.010174,0.033333,0.428571,0.3,0.010513,0.40401,0.45317,0.452798,0.483189,0,0,0,0,0.140348,0,0,0,0,0,0,0,0.391179,0.419276,0.444904,0.459599,0.833333,0.298387,0,0.161917,0.015385,0.002481
0,0.017949,0,0,0,0.016688,0,0,0,0,0,0.007967,0,0,0,0.007339,0.006416,0.066667,0.153846,0.166667,0.006438,0.1826,0.528568,0.547565,0.318975,0,0,0,0,0,0,0,0,0,0,0,0,0.176711,0.522981,0.545528,0.31726,0.25,0.163462,0,0.003141,0.40625,0.178082
0,0.00939,0,0,0,0.00939,0,0,0,0,0,0.009628,0,0,0,0.009628,0.009402,0.479167,0.010929,0.117647,0.00981,0.65837,0.798231,0.689506,0.911073,0,0,0,0,0,0,0,0,0,0,0,0,0.638335,0.786705,0.688344,0.899434,0.333333,0.22449,0,0.878351,0.305556,0.136364
0,0.009846,0.2,0,0.5,0.010151,0,0,0,0,0,0.01193,0.312631,0,0.667556,0.013099,0.008922,0.026667,0,0.428571,0.008764,0.666315,0.667619,0.570429,0.719648,0.625263,0.60659,0.687522,0.302109,0,0,0,0,0.667556,0.536439,0.847741,0.402227,0.66956,0.668234,0.575227,0.720604,0.142857,0.166667,0,0.014987,0.045455,0
0,0.005848,0,0,0.333333,0.007737,0,0,0,0,0,0.002514,0,0,0.16278,0.003097,0.002989,0.173913,0.142857,0.130435,0.003055,0.180293,0.204634,0.140057,0.13193,0,0,0,0,0,0,0,0,0.155993,0,0,0,0.179462,0.213591,0.146134,0.127995,0.333333,0.087838,0,0.003568,0.009852,0
0,0.002152,0.25,0.333333,1,0.003582,0,0,0,0,0,0.002029,0.25,0.334762,1,0.004918,0.001775,0.052632,0.125,0.25,0.001719,0.476532,0.513575,0.213058,0.540562,1,1,0,1,0.836372,0.132007,0.002759,0.086156,1,0,0,0,0.555274,0.592753,0.275942,0.586697,0,0.246154,0,1,0.655172,0.2
0,0.026558,0,0,0,0.026558,0,0,0,0,0,0.216874,0,0,0,0.232094,0.028814,0.181818,1,0.125,0.02891,0.140183,0.414061,0.33421,0.377046,0,0,0,0,0,0,0,0,0,0,0,0,0.147966,0.412473,0.333792,0.380942,0.666667,0.763158,0,0.002851,0.25,1
0,0.001524,0,0.5,0,0.003049,0,0,0,0,0,0.00273,0,0.526669,0,0.005099,0.001341,0,0.35,0.023256,0.001381,0.265827,0.291881,0.236889,0.139456,0,0,0,0,0.337073,0.11774,0.256773,0.080072,0,0,0,0,0.299331,0.310577,0.266266,0.155468,0,0.018987,0,0,0,0.033195
0,0.049656,0,0,0,0.049656,0,0,0,0,0,0.0279,0,0,0,0.028149,0.130851,0.041667,0,0.166667,0.130902,0.388622,0.422438,0.508507,0.545663,0,0,0,0,0,0,0,0,0,0,0,0,0.388214,0.421589,0.508458,0.549003,0.666667,0.097701,0,5.1E-05,0.000553,0
0,0.012719,0,0.5,0,0.012719,0,0,0,0,0,0.012339,0,0.456061,0,0.01215,0.003762,0.011494,0.171429,0.5,0.003792,0.597673,0.580761,0.411992,0.763367,0,0,0,0,0.672601,0.03061,0.00029,0.019099,0,0,0,0,0.588713,0.564621,0.3933,0.750941,0.6,0.36,0,0.00064,0.006711,0.130435
1,0.023723,0.2,0.375,0,0.025547,0,0,0,0,0,0.901246,0.152851,0.11898,0,0.886257,0.028008,0.166667,0.823529,0,0.028304,0.236728,0.228727,0.465508,0.438988,0.452662,0.156345,0.046906,0.110935,0.067848,0,0,0,0,0,0,0,0.193443,0.271989,0.438282,0.46789,0,0.133333,0,0.007258,0.022222,0
0,0.617506,0.333333,0,1,0.617047,0,0,0,0,0,0.738947,0.566205,0,1,0.739734,0.99248,0,0,0.6,0.990859,0.65421,0.296377,0.622978,0.40167,1,1,0.884501,0.54879,0,0,0,0,1,0,0,0,0.615866,0.306821,0.557215,0.410267,1,1,0,0,0,0
0,0.013538,0,0,0,0.013094,0,0,0,0,0,0.454723,0,0,0,0.456862,0.022878,0,0,0.333333,0.022826,0.778071,0.593404,0.588419,0.669114,0,0,0,0,0,0,0,0,0,0,0,0,0.779506,0.596249,0.575462,0.685962,0.2,0.159091,0,0,0,0.003722
0,0.014739,1,0,1,0.019209,0,0,0,0,0,0.014664,1,0,1,0.018837,0.001431,0.090909,0.636364,1,0.001601,0.864969,0.980567,0.660623,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0.802838,1,1,1,0,0.11139,0.100719,0.212766
0,0.186441,0,0,0,0.18629,0,0,0,0,0,0.129076,0,0,0,0.1287,0.527977,0,0.333333,0,0.527703,0.660984,0.686229,0.801622,0.65631,0,0,0,0,0,0,0,0,0,0,0,0,0.672343,0.697649,0.801447,0.670152,0.142857,0.017857,0,0,0,1
0,0.22351,0,1,1,0.223051,0,0,0,0,0,0.22351,0,1,1,0.223051,0.083057,0,0.272727,1,0.083087,0.961729,0.590884,1,0.581532,0,0,0,0,0.718762,0.317342,0.49975,0.317391,0.82597,0,0,0,0.964971,0.575134,1,0.567391,0.5,0.764706,0,0,0,1
0,0.034105,0.038462,0,0.5,0.034511,0,0,0,0,0,1,0.047607,0,0.396806,0.999028,0.032883,0.088235,0,0.375,0.032971,0.733032,0.63413,0.85923,0.686246,0.364964,0.223768,0.171124,0.160679,0,0,0,0,0.462822,0.121796,0.117447,0.03887,0.714602,0.670064,0.86402,0.766276,0.444444,0.401869,0,1.9E-05,0.000789,0
1,0.087918,0,1,0,0.087868,0,0,0,0,0,0.736708,0,0.266644,0,0.739656,0.049996,0.583333,1,0,0.050521,0.86445,0.964326,1,1,0,0,0,0,0.096583,0,0,0,0,0,0,0,0.853687,0.959988,1,1,0.5,0,0,0.249173,0.2,0.777778
0,0.242888,1,1,0.25,0.251641,0,0,0,0,0,1,0.721801,1,0.257867,1,0.015816,0.235294,0,0,0.015495,0.90346,1,1,1,1,0.514457,0.237381,0.658305,1,1,1,1,0.581336,0.069902,0.025184,0.056694,0.92902,1,1,1,0.25,0.091743,0,0.00088,0.011236,0.241379
1,0.87386,0,0,0,0.87386,0,0,0,0,0,1,0,0,0,1,0.86592,0.692308,0.25,0.444444,0.865972,0.751812,0.377654,0.627198,0.28824,0,0,0,0,0,0,0,0,0,0,0,0,0.757066,0.384998,0.629008,0.297077,0.375,0.333333,0,0.007755,0.082192,0.290323
0,0.027972,0,1,0,0.034722,0,0,0,0,0,0.036562,0,1,0,0.041285,0.004626,0.142857,1,0.076923,0.00458,0.861308,0.721067,0.601794,0.666585,0,0,0,0,0.818416,0.94982,0.999313,0.947064,0,0,0,0,0.865707,0.711063,0.5912,0.658859,0.2,0.077778,0,0.000141,0.333333,0.090909
0,0.26,0,0,0,0.26,0,0,0,0,0,0.074516,0,0,0,0.074401,0.065317,0.071429,0,0.307692,0.065265,0.271873,0.739446,0.850836,0.79728,0,0,0,0,0,0,0,0,0,0,0,0,0.27234,0.736297,0.844078,0.793501,0.375,0.208333,0,0.00011,0.111111,0
0,1,0.5,0,0,1,0,0,0,0,0,0,0.236137,0,0,0,1,0.833333,0,0.25,1,0,0.113823,0.230729,0.244347,0.181148,0,0,0,0,0,0,0,0,0,0,0,0,0.122394,0.228382,0.257095,0,0,0,0,0,0
2,0.2932,0,0,0,0.292688,0,0,0,0,0,0,0,0,0,0,0.240575,0.1,0,0.4,0.24026,0.63572,0.726497,0.766394,0.819304,0,0,0,0,0,0,0,0,0,0,0,0,0.638817,0.728512,0.761683,0.820902,0.6,0.333333,0,0,0,0
2,0.287402,0.063492,0.8,0.333333,0.322835,0,0,0,0,0,0.513981,0.065856,0.755874,0.43825,0.575921,0.045027,0.037415,0.4375,0.058824,0.045916,1,1,1,1,0.47616,0.875578,0.619455,0.89402,0.722389,0.958632,0.951809,0.941768,0.533587,0.374721,0.503054,0.302308,1,1,0.984592,1,0.285714,0.047619,0,0.001944,0.008621,0.019737
1,0.33877,1,0,0,0.339196,0,0,0,0,0,1,1,0,0,1,0.158731,0.235294,0,0.15,0.158783,0.928266,1,1,0.993208,0.755758,1,1,1,0,0,0,0,0,0,0,0,0.929285,1,1,1,0.5,0.144144,0,0.028218,0.003448,0
0,1,0,0,0,1,0,0,0,0,0,0.343125,0,0,0,0.339403,0.400251,0,1,1,0.400753,0.613028,0.976148,1,0.910377,0,0,0,0,0,0,0,0,0,0,0,0,0.59929,0.974305,1,0.928787,0.666667,0.958333,0,0,0,1
0,0.168269,0,0,0,0.168269,0,0,0,0,0,0.118852,0,0,0,0.120574,0.164373,0.16129,0,0.75,0.164677,0.32355,0.607597,0.901691,0.683974,0,0,0,0,0,0,0,0,0,0,0,0,0.310992,0.592725,0.853293,0.67637,0.666667,0.402439,0,0.00032,0.028571,0
0,0.32763,0,0.333333,0,0.327947,0,0,0,0,0,0.122085,0,0.286329,0,0.121726,0.671276,0,0.529412,0.4,0.671388,0.36173,0.43919,0.67713,0.562051,0,0,0,0,0.177138,0,0,0,0,0,0,0,0.364012,0.439236,0.666572,0.556906,0.428571,0.622642,0,0,0,0
0,0.363636,1,0.5,0,0.428571,0,0,0,0,0,0.234769,1,0.411781,0,0.289088,1,1,1,0.142857,1,0,0,0,0,1,0,0,0,0.21673,0,0,0,0,0,0,0,0,0,0,0,0,0.413793,0,0.004397,0.066667,0.045455
2,1,1,0,1,1,0,0,0,0,0,1,1,0,0.963929,1,0.942494,0,0,0.125,0.927494,0.582009,0.716731,1,0.752327,1,0,0,0,0,0,0,0,0.963929,0,0,0,0.584413,0.717892,1,0.753198,0.5,0.933333,0,0,0,0
0,0.276018,0,0,0,0.276018,0,0,0,0,0,0.282729,0,0,0,0.282734,0.409151,0.046875,0,0.625,0.408982,0.540356,0,0.019055,0.122321,0,0,0,0,0,0,0,0,0,0,0,0,0.550615,0.029303,0.020797,0.135671,0.6,0.857143,0,0.003219,0.0625,0
0,0.592299,0,0,0,0.590498,0,0,0,0,0,0.934864,0,0,0,0.931727,0.507582,0.066667,0,0,0.507173,0.425032,0.323072,0.498713,0.412426,0,0,0,0,0,0,0,0,0,0,0,0,0.437289,0.330624,0.497833,0.422454,0,0,0,0.016859,0,0
0,0,0.333333,0.25,0,0.000978,0,0,0,0,0,0.079666,0.396305,0.230899,0,0.084633,0.000249,0.333333,0.357143,0.190476,0.000385,0.1664,0.218429,0.105279,0.025538,0.180704,0.30001,0.24107,0.199883,0.338095,0.21696,0.23201,0.172719,0,0,0,0,0.22371,0.195981,0.15983,0.010372,0.5,0.28125,0,0.007121,0.004171,0.113208
1,0.093733,0,0.333333,0,0.093923,0,0,0,0,0,0.067495,0,0.483995,0,0.068369,0.093851,0,0.444444,0.25,0.093748,0.763397,0.865132,0.860224,0.87355,0,0,0,0,0.536372,0.518944,0.632271,0.445921,0,0,0,0,0.764515,0.861436,0.858167,0.870945,0.8,0.218045,0,0,0,0.050847
0,0,0,0.333333,0,0,0,0,0,0,0,0.648221,0,0.472142,0,0.656005,0.000123,0.333333,0.333333,0.666667,0.000196,0.266544,0.05119,0.047258,0,0,0,0,0,0.489917,0.312249,0.713809,0.193313,0,0,0,0,0.325047,0,0.06555,0,0.8,0.5,0,0.089067,0.01087,0.018018
0,0.130189,0,0,0,0.129944,0,0,0,0,0,0.710887,0,0,0,0.709975,0.168586,0.384615,0.133333,0.04,0.168523,0,0.097498,0.119933,0.298991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104733,0.128232,0.319823,0,0.018987,0,1,1,0.310345
1,1,1,0,0,1,0,0,0,0,0,0.913161,1,0,0,0.929818,1,0.857143,0,0.857143,1,0.720285,0.589852,0.824415,0.560956,0.752797,1,1,1,0,0,0,0,0,0,0,0,0.726947,0.60095,0.832559,0.571962,1,1,0,0.02156,0.333333,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603047,0.230769,0.171429,0.6,0.60283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857143,0.552632,0,0.379714,0.153846,0.255814
0,0.071247,0.2,0.333333,1,0.081425,0,0,0,0,0,0.073249,0.2,0.333333,1,0.083513,0.053876,0.2,0.1,0.176471,0.053692,0.757574,0.671135,0.809013,0.716305,0.604661,0.747246,0.594722,0.747268,0.905044,0.948874,0.697309,1,1,1,1,1,0.787871,0.685572,0.821694,0.727917,0.666667,0.191304,0,0.000407,0.029412,0
0,0,0,0.5,0,0,0,0,0,0,0,0.113365,0,0.501438,0,0.115669,0,0,0.2,0.222222,0,0.376042,0.4883,0.124119,0.131789,0,0,0,0,1,0.576578,0.525105,0.469727,0,0,0,0,0.428163,0.390788,0.189276,0.13143,0.4,0.658537,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044118
0,0,0,0.333333,0,0,0,0,0,0,0,0.000276,0,0.318637,0,0.000552,0,0,0.083333,0.181818,0,0.132286,0.407351,0.064163,0.23098,0,0,0,0,0.559137,0.332177,0.16165,0.239165,0,0,0,0,0.159606,0.335003,0.091414,0.155084,0.142857,0.103448,0,0,0,0
0,0.070871,0,0,0,0.069753,0,0,0,0,0,0.062157,0,0,0,0.059357,0.036734,0.055556,0,0.875,0.036875,0.696445,0.932865,1,0.94509,0,0,0,0,0,0,0,0,0,0,0,0,0.694516,0.926138,1,0.940165,0.8,0.769231,0,0.090797,0.021053,0
0,0.007129,0,0,0,0.007126,0,0,0,0,0,0.791302,0,0,0,0.793612,0.008111,0.053191,0.619048,0.095238,0.008369,0.66514,0.695605,0.46454,0.839651,0,0,0,0,0,0,0,0,0,0,0,0,0.624792,0.615606,0.429148,0.805533,0.333333,0.077922,0,0.011862,0.012146,0.021277
0,0.016644,0,1,0,0.016678,0,0,0,0,0,0.156154,0,0.929195,0,0.162698,0.009389,0.032258,0.458333,0.16,0.009271,0.82399,0.751793,0.806626,0.779331,0,0,0,0,0.470599,0.814266,0.996671,0.851674,0,0,0,0,0.813769,0.783437,0.823657,0.784027,0.5,0.217742,0,0.001522,0.000786,0.051282
0,0.015625,0.111111,0.333333,1,0.027344,0,0,0,0,0,0.018182,0.137918,0.416869,0.809543,0.033288,0.001998,0.06383,0.088235,0.153846,0.002018,0.615456,0.702142,0.400345,0.521067,0.58179,0.319931,0.342355,0.225869,0.718762,0.432133,0.48919,0.307382,0.954513,0.515963,0.434337,0.515988,0.608559,0.721136,0.440185,0.545597,0,0.133333,0,0.005744,0.000465,0.0625
0,0.011353,0,0,0,0.011353,0,0,0,0,0,0.013873,0,0,0,0.013869,0.027562,0.227273,0,1,0.028107,0.422722,0.6088,0.584619,0.704398,0,0,0,0,0,0,0,0,0,0,0,0,0.42118,0.604684,0.582986,0.701945,0.8,0.759615,0,0.001785,0.033333,0
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0.673909,1,0.87108,0.021277,0.521739,0.75,0.872348,1,0.71513,0.880266,0.637304,0,0,0,0,0,0,0,0,0.511154,0,0,0,1,0.689919,0.872237,0.63958,0.6,0.666667,0,0.001246,0.02381,0
0,0.335514,0,0,0,0.334998,0,0,0,0,0,0.276116,0,0,0,0.275443,0.668383,0.02439,0,0.333333,0.668379,0.361818,0.085944,0.019061,0.414051,0,0,0,0,0,0,0,0,0,0,0,0,0.351721,0.085096,0.018809,0.440453,0.4,0.362832,0,1.8E-05,0.000818,0
0,0.009579,0,0,0,0.009579,0,0,0,0,0,0.004136,0,0,0,0.002359,0.008713,0.333333,0,1,0.008947,0.11239,0.270466,0.436208,0.105538,0,0,0,0,0,0,0,0,0,0,0,0,0.103755,0.267022,0.428903,0.104596,1,0.605263,0,0.002699,0.05,0
0,0.028002,0,0,0,0.026954,0,0,0,0,0,0.057937,0,0,0,0.058509,0.020184,0.272727,0.411765,0,0.020327,0.998969,0.77568,0.787665,0.873737,0,0,0,0,0,0,0,0,0,0,0,0,0.992338,0.776344,0.762425,0.875281,0,0.082192,0,0.00062,0.333333,0
1,0.005142,0.055556,0.111111,0,0.005828,0,0,0,0,0,0.031222,0.102984,0.18672,0,0.036785,0.011842,0.104478,0.333333,0.071429,0.011823,0.778087,0.552284,0.656329,0.439951,0.33141,0.128055,0.470842,0.023348,0.253899,0.057399,0.009893,0.01912,0,0,0,0,0.778946,0.546991,0.655217,0.439747,0.2,0.047337,0,0.014704,0.014599,0.000596
0,0.015094,0,0.5,0,0.016981,0,0,0,0,0,0.027716,0,0.443704,0,0.031289,0.003481,0.005137,0.888889,0.958333,0.004252,0.419897,0.356208,0.33167,0.269033,0,0,0,0,0.134832,0,0.000133,0.002708,0,0,0,0,0.398099,0.338236,0.326229,0.263329,0.166667,0.963855,0,0.109163,0.005714,0.015152
0,0.000502,0,0,0,0,0,0,0,0,0,0.914436,0,0,0,0.932303,0.000554,0.15,0.375,0.142857,0.000337,0.424702,0,0.037272,0.272201,0,0,0,0,0,0,0,0,0,0,0,0,0.431354,0.173044,0,0.259965,0.333333,0.120805,0,0.024331,0.016393,0
2,0.276923,1,0.5,0.5,0.297436,0,0,0,0,0,0.265535,1,0.585854,0.5,0.28318,0.111097,0.206897,0.105263,0.2,0.111361,0.837495,0.733316,0.952116,0.737138,1,0.999984,1,1,0.585854,0.139751,0.002151,0.108936,0.746318,0.22946,0.005723,0.427487,0.847082,0.742303,0.970947,0.746238,0.5,0.088235,0,1,0.35,0.011628
0,0,0,1,0,0.003623,0,0,0,0,0,0,0,1,0,0.003913,7.8E-05,0,0.533333,0,0,0.488693,0.590138,0.201693,0.419359,0,0,0,0,0.5046,0.311928,0.537659,0.311977,0,0,0,0,0.61198,0.615101,0.312008,0.506479,0,0.007299,0,0,0,0
2,0.413043,0,0,0,0.38,0,0,0,0,0,0.415171,0,0,0,0.381432,0.005802,0.222222,0.25,0.333333,0.005701,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5,0.315789,0,0,0,0.014019
0,0.003978,0,0.6,0,0.005573,0,0,0,0,0,0.657193,0,0.653986,0,0.663649,0.000312,0.006873,0.304348,0.833333,0.00052,0.503318,0.594135,0.296575,0.579058,0,0,0,0,0.64001,0.727705,0.691413,0.714603,0,0,0,0,0.530456,0.549957,0.312352,0.531206,0.75,0.308411,0,0.021674,0.025974,0.107143
0,0.007824,0.4,0.666667,0,0.009246,0,0,0,0,0,0.055315,0.461733,0.885608,0,0.056989,0.002834,0.076923,0.125,0.176471,0.002806,0.832062,0.827376,0.760206,0.86892,1,0.901133,0.861538,0.837476,1,1,0.997027,0.927114,0,0,0,0,0.871924,0.847086,0.786892,0.892611,0.142857,0.234568,0,0.000653,0.001126,0.001239
0,0.019896,0,0.333333,0,0.01851,0,0,0,0,0,0.059956,0,0.385994,0,0.059347,0.01348,0,0.125,0.75,0.01346,1,0.855049,0.938091,0.867534,0,0,0,0,0.449153,0.296311,0.481839,0.230769,0,0,0,0,1,0.874919,0.938993,0.885486,0.4,0.6,0,0,0,1
0,0.070545,1,0.5,0.5,0.074244,0,0,0,0,0,0.119526,1,0.588749,0.5,0.129382,0.051899,1,1,0.363636,0.052263,0.612948,0.829437,0.814201,0.84326,0.965396,1,1,1,0.198664,0.140158,0.298695,0.101636,0.712036,0.411841,0.028786,0.446691,0.668316,0.871615,0.859906,0.883838,0.5,0.375,0,0.894683,1,1
2,0.073879,0.263158,0.833333,0,0.097884,0,0,0,0,0,0.10411,0.262565,0.897847,0,0.143575,0.020404,0.2,0.714286,0.5,0.020869,0.944353,0.907347,0.767997,0.871744,0.924424,0.852827,0.654624,0.900972,0.996388,0.920893,0.98026,0.885551,0,0,0,0,0.928901,0.88051,0.828756,0.902146,0,0.392157,0,0.013263,0.011834,0.576923
1,0.082759,0.7,0.4,0,0.08613,0,0,0,0,0,0.079588,0.688781,0.398965,0,0.083032,0.063623,0.194444,0.25,0.272727,0.063811,0.666583,0.725005,0.780707,0.799368,1,0.62136,0.745535,0.612869,0.890248,0.576747,0.377262,0.575864,0,0,0,0,0.654712,0.730262,0.778363,0.780942,0.4,0.209302,0,0.242424,0.452381,0.616279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054455,0,0,0.125,0.05439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.117284,0,0,0,0
0,0.00354,0,0,0,0.00354,0,0,0,0,0,0.003802,0,0,0,0.00384,0.018067,0.425,0.235294,0.4,0.018543,0.049697,0.016313,0.115283,0.077134,0,0,0,0,0,0,0,0,0,0,0,0,0.047689,0.007132,0.108371,0.073065,0.5,0.180556,0,0.038124,0.001307,0.472727
1,0.00566,0,0,0,0.00566,0,0,0,0,0,0.009614,0,0,0,0.009642,0.021762,0.003425,0,0.125,0.02176,0.306911,0.543916,0.641937,0.693613,0,0,0,0,0,0,0,0,0,0,0,0,0.295321,0.530563,0.624963,0.68099,0.333333,0.168675,0,0.002881,0.017143,0
0,0.290323,0,1,0.5,0.370968,0,0,0,0,0,0.299756,0,1,0.508552,0.380947,0.008834,0,0.636364,0.333333,0.009925,1,1,0.909853,1,0,0,0,0,0.64001,0.890158,0.999482,0.913036,0.652587,0.110114,0.097231,0.052401,0.997762,1,0.915631,1,0.166667,0.413043,0,0,0,0.170213
